seq,court,courtCode,title,rocYear,adYear,caseWord,caseNum,caseType,docType,rocDate,adDate,reason,size,judgmentId
754,智慧財產及商業法院,IPC,智慧財產及商業法院 105 年度 民營訴 字第 12 號民事判決,105,2016,民營訴,12,民事,判決,112.12.29,2023-12-29,營業秘密排除侵害等,,"IPCV,105,民營訴,12,20231229,8"
755,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 民聲 字第 26 號民事裁定,112,2023,民聲,26,民事,裁定,112.12.26,2023-12-26,營業秘密限制閱覽,,"IPCV,112,民聲,26,20231226,1"
756,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 民聲 字第 14 號民事裁定,112,2023,民聲,14,民事,裁定,112.12.26,2023-12-26,營業秘密限制閱覽,,"IPCV,112,民聲,14,20231226,1"
757,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 民營上 字第 7 號民事判決,111,2022,民營上,7,民事,判決,112.12.14,2023-12-14,營業秘密排除侵害（勞動）,,"IPCV,111,民營上,7,20231214,1"
758,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 民聲 字第 15 號民事裁定,112,2023,民聲,15,民事,裁定,112.12.11,2023-12-11,營業秘密限制閱覽,,"IPCV,112,民聲,15,20231211,1"
759,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 民聲上 字第 17 號民事裁定,112,2023,民聲上,17,民事,裁定,112.12.08,2023-12-08,營業秘密限制閱覽,,"IPCV,112,民聲上,17,20231208,1"
760,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 民營上 字第 1 號民事判決,112,2023,民營上,1,民事,判決,112.12.07,2023-12-07,營業秘密損害賠償,,"IPCV,112,民營上,1,20231207,1"
761,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 刑智抗 字第 14 號刑事裁定,112,2023,刑智抗,14,刑事,裁定,112.11.30,2023-11-30,營業秘密限制閱覽,,"IPCM,112,刑智抗,14,20231130,1"
762,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 民營訴 字第 1 號民事裁定,112,2023,民營訴,1,民事,裁定,112.11.29,2023-11-29,營業秘密損害賠償（勞動）,,"IPCV,112,民營訴,1,20231129,1"
763,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 民營訴 字第 1 號民事判決,111,2022,民營訴,1,民事,判決,112.11.24,2023-11-24,營業秘密損害賠償,,"IPCV,111,民營訴,1,20231124,2"
764,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 民營上 字第 1 號民事判決,111,2022,民營上,1,民事,判決,112.11.23,2023-11-23,營業秘密損害賠償（勞動）,,"IPCV,111,民營上,1,20231123,2"
765,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 民營訴 字第 7 號民事裁定,112,2023,民營訴,7,民事,裁定,112.11.20,2023-11-20,營業秘密損害賠償（勞動）,,"IPCV,112,民營訴,7,20231120,1"
766,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 民營訴 字第 15 號民事判決,111,2022,民營訴,15,民事,判決,112.11.17,2023-11-17,營業秘密損害賠償等（勞動）,,"IPCV,111,民營訴,15,20231117,2"
767,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 刑智聲 字第 22 號刑事裁定,112,2023,刑智聲,22,刑事,裁定,112.11.16,2023-11-16,營業秘密限制閱覽,,"IPCM,112,刑智聲,22,20231116,1"
768,智慧財產及商業法院,IPC,智慧財產及商業法院 109 年度 民營上 字第 4 號民事判決,109,2020,民營上,4,民事,判決,112.11.16,2023-11-16,營業秘密損害賠償（勞動）,,"IPCV,109,民營上,4,20231116,3"
769,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 民營訴 字第 12 號民事裁定,112,2023,民營訴,12,民事,裁定,112.11.02,2023-11-02,營業秘密損害賠償等（勞動）,,"IPCV,112,民營訴,12,20231102,2"
770,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 刑營訴 字第 4 號刑事判決,112,2023,刑營訴,4,刑事,判決,112.11.02,2023-11-02,違反營業秘密法等,,"IPCM,112,刑營訴,4,20231102,1"
771,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 刑智上重訴 字第 11 號刑事裁定,112,2023,刑智上重訴,11,刑事,裁定,112.10.31,2023-10-31,違反營業秘密法,,"IPCM,112,刑智上重訴,11,20231031,1"
772,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 刑智抗 字第 18 號刑事裁定,112,2023,刑智抗,18,刑事,裁定,112.10.27,2023-10-27,營業秘密限制閱覽,,"IPCM,112,刑智抗,18,20231027,1"
773,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 民營上易 字第 1 號民事判決,111,2022,民營上易,1,民事,判決,112.10.26,2023-10-26,營業秘密損害賠償,,"IPCV,111,民營上易,1,20231026,2"
774,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 民營上 字第 6 號民事判決,111,2022,民營上,6,民事,判決,112.10.26,2023-10-26,營業秘密損害賠償等（勞動）,,"IPCV,111,民營上,6,20231026,2"
775,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 刑智聲 字第 19 號刑事裁定,112,2023,刑智聲,19,刑事,裁定,112.10.20,2023-10-20,營業秘密限制閱覽,,"IPCM,112,刑智聲,19,20231020,1"
776,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 刑智聲 字第 18 號刑事裁定,112,2023,刑智聲,18,刑事,裁定,112.10.20,2023-10-20,營業秘密限制閱覽,,"IPCM,112,刑智聲,18,20231020,1"
777,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 刑智聲 字第 17 號刑事裁定,112,2023,刑智聲,17,刑事,裁定,112.10.20,2023-10-20,營業秘密限制閱覽,,"IPCM,112,刑智聲,17,20231020,1"
778,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 民營訴 字第 12 號民事裁定,112,2023,民營訴,12,民事,裁定,112.10.12,2023-10-12,營業秘密損害賠償等（勞動）,,"IPCV,112,民營訴,12,20231012,1"
779,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 民營訴 字第 6 號民事裁定,112,2023,民營訴,6,民事,裁定,112.10.03,2023-10-03,營業秘密損害賠償（勞動）,,"IPCV,112,民營訴,6,20231003,1"
780,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 民聲 字第 25 號民事裁定,112,2023,民聲,25,民事,裁定,112.09.27,2023-09-27,營業秘密限制閱覽,,"IPCV,112,民聲,25,20230927,1"
781,智慧財產及商業法院,IPC,智慧財產及商業法院 105 年度 民營訴 字第 12 號民事裁定,105,2016,民營訴,12,民事,裁定,112.09.25,2023-09-25,營業秘密排除侵害等,,"IPCV,105,民營訴,12,20230925,7"
782,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 民營抗 字第 2 號民事裁定,112,2023,民營抗,2,民事,裁定,112.09.18,2023-09-18,營業秘密損害賠償等（勞動）,,"IPCV,112,民營抗,2,20230918,1"
783,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 民營訴 字第 13 號民事判決,111,2022,民營訴,13,民事,判決,112.08.31,2023-08-31,營業秘密排除侵害等（勞動）,,"IPCV,111,民營訴,13,20230831,2"
784,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 刑智抗 字第 12 號刑事裁定,112,2023,刑智抗,12,刑事,裁定,112.08.28,2023-08-28,營業秘密限制閱覽,,"IPCM,112,刑智抗,12,20230828,1"
785,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 刑智聲 字第 13 號刑事裁定,112,2023,刑智聲,13,刑事,裁定,112.08.28,2023-08-28,營業秘密限制閱覽,,"IPCM,112,刑智聲,13,20230828,1"
786,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 民營訴 字第 8 號民事裁定,112,2023,民營訴,8,民事,裁定,112.08.14,2023-08-14,營業秘密損害賠償等（勞動）,,"IPCV,112,民營訴,8,20230814,1"
787,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 民聲 字第 19 號民事裁定,112,2023,民聲,19,民事,裁定,112.08.11,2023-08-11,營業秘密限制閱覽,,"IPCV,112,民聲,19,20230811,1"
788,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 刑智抗 字第 9 號刑事裁定,112,2023,刑智抗,9,刑事,裁定,112.08.10,2023-08-10,違反營業秘密法等,,"IPCM,112,刑智抗,9,20230810,1"
789,智慧財產及商業法院,IPC,智慧財產及商業法院 109 年度 民營上 字第 7 號民事判決,109,2020,民營上,7,民事,判決,112.08.10,2023-08-10,營業秘密損害賠償等（勞動）,,"IPCV,109,民營上,7,20230810,1"
790,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 民營更一 字第 1 號民事裁定,112,2023,民營更一,1,民事,裁定,112.08.04,2023-08-04,營業秘密排除侵害等（勞動）,,"IPCV,112,民營更一,1,20230804,1"
791,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 民營上更一 字第 2 號民事判決,111,2022,民營上更一,2,民事,判決,112.08.04,2023-08-04,營業秘密排除侵害,,"IPCV,111,民營上更一,2,20230804,1"
792,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 刑智上訴 字第 31 號刑事判決,111,2022,刑智上訴,31,刑事,判決,112.08.02,2023-08-02,違反營業秘密法等,,"IPCM,111,刑智上訴,31,20230802,1"
793,智慧財產及商業法院,IPC,智慧財產及商業法院 110 年度 刑智上重訴 字第 8 號刑事裁定,110,2021,刑智上重訴,8,刑事,裁定,112.07.31,2023-07-31,違反營業秘密法等,,"IPCM,110,刑智上重訴,8,20230731,2"
794,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 刑智抗 字第 7 號刑事裁定,112,2023,刑智抗,7,刑事,裁定,112.07.28,2023-07-28,違反營業秘密法,,"IPCM,112,刑智抗,7,20230728,1"
795,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 民聲 字第 5 號民事裁定,112,2023,民聲,5,民事,裁定,112.06.30,2023-06-30,營業秘密限制閱覽,,"IPCV,112,民聲,5,20230630,1"
796,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 重附民上 字第 1 號刑事判決,112,2023,重附民上,1,刑事,判決,112.06.30,2023-06-30,違反營業秘密法等,,"IPCM,112,重附民上,1,20230630,1"
797,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 刑智上重訴 字第 3 號刑事判決,112,2023,刑智上重訴,3,刑事,判決,112.06.30,2023-06-30,違反營業秘密法等,,"IPCM,112,刑智上重訴,3,20230630,1"
798,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 民聲上 字第 12 號民事裁定,112,2023,民聲上,12,民事,裁定,112.06.29,2023-06-29,營業秘密限制閱覽,,"IPCV,112,民聲上,12,20230629,1"
799,智慧財產及商業法院,IPC,智慧財產及商業法院 110 年度 刑智上重訴 字第 8 號刑事裁定,110,2021,刑智上重訴,8,刑事,裁定,112.06.05,2023-06-05,違反營業秘密法等,,"IPCM,110,刑智上重訴,8,20230605,1"
800,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 民營訴 字第 3 號民事裁定,112,2023,民營訴,3,民事,裁定,112.06.01,2023-06-01,營業秘密排除侵害等（勞動）,,"IPCV,112,民營訴,3,20230601,1"
801,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 民營訴 字第 5 號民事裁定,112,2023,民營訴,5,民事,裁定,112.05.23,2023-05-23,營業秘密排除侵害等（勞動）,,"IPCV,112,民營訴,5,20230523,1"
802,智慧財產及商業法院,IPC,智慧財產及商業法院 108 年度 民營訴 字第 5 號民事裁定,108,2019,民營訴,5,民事,裁定,112.05.23,2023-05-23,營業秘密排除侵害等,,"IPCV,108,民營訴,5,20230523,4"
803,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 民營抗 字第 1 號民事裁定,112,2023,民營抗,1,民事,裁定,112.05.12,2023-05-12,營業秘密損害賠償等（勞動）,,"IPCV,112,民營抗,1,20230512,1"
804,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 刑智上重訴 字第 2 號刑事裁定,111,2022,刑智上重訴,2,刑事,裁定,112.05.11,2023-05-11,違反營業秘密法等,,"IPCM,111,刑智上重訴,2,20230511,3"
805,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 民營上 字第 5 號民事判決,111,2022,民營上,5,民事,判決,112.04.27,2023-04-27,營業秘密損害賠償等（勞動）,,"IPCV,111,民營上,5,20230427,1"
806,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 民營訴 字第 2 號民事裁定,112,2023,民營訴,2,民事,裁定,112.04.21,2023-04-21,營業秘密排除侵害等（勞動）,,"IPCV,112,民營訴,2,20230421,1"
807,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 刑智上重訴 字第 2 號刑事裁定,111,2022,刑智上重訴,2,刑事,裁定,112.04.19,2023-04-19,違反營業秘密法等,,"IPCM,111,刑智上重訴,2,20230419,2"
808,智慧財產及商業法院,IPC,智慧財產及商業法院 108 年度 民營訴 字第 5 號民事判決,108,2019,民營訴,5,民事,判決,112.04.19,2023-04-19,營業秘密排除侵害等,,"IPCV,108,民營訴,5,20230419,3"
809,智慧財產及商業法院,IPC,智慧財產及商業法院 110 年度 民營訴 字第 8 號民事判決,110,2021,民營訴,8,民事,判決,112.04.13,2023-04-13,營業秘密損害賠償等（勞動）,,"IPCV,110,民營訴,8,20230413,1"
810,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 民聲 字第 4 號民事裁定,112,2023,民聲,4,民事,裁定,112.03.15,2023-03-15,營業秘密限制閱覽,,"IPCV,112,民聲,4,20230315,1"
811,智慧財產及商業法院,IPC,智慧財產及商業法院 107 年度 民營訴 字第 7 號民事裁定,107,2018,民營訴,7,民事,裁定,112.03.13,2023-03-13,營業秘密損害賠償等,,"IPCV,107,民營訴,7,20230313,7"
812,智慧財產及商業法院,IPC,智慧財產及商業法院 112 年度 民聲 字第 2 號民事裁定,112,2023,民聲,2,民事,裁定,112.03.08,2023-03-08,營業秘密限制閱覽,,"IPCV,112,民聲,2,20230308,1"
813,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 刑智上重訴 字第 3 號刑事判決,111,2022,刑智上重訴,3,刑事,判決,112.03.01,2023-03-01,違反營業秘密法等,,"IPCM,111,刑智上重訴,3,20230301,1"
814,智慧財產及商業法院,IPC,智慧財產及商業法院 107 年度 民營訴 字第 7 號民事判決,107,2018,民營訴,7,民事,判決,112.02.07,2023-02-07,營業秘密損害賠償等,,"IPCV,107,民營訴,7,20230207,5"
815,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 民營訴 字第 6 號民事裁定,111,2022,民營訴,6,民事,裁定,112.02.01,2023-02-01,營業秘密損害賠償,,"IPCV,111,民營訴,6,20230201,2"
816,智慧財產及商業法院,IPC,智慧財產及商業法院 110 年度 民營上更(一) 字第 2 號民事裁定,110,2021,民營上更(一),2,民事,裁定,112.01.19,2023-01-19,營業秘密防止侵害(勞動),,"IPCV,110,民營上更(一),2,20230119,2"
817,智慧財產及商業法院,IPC,智慧財產及商業法院 110 年度 刑智上重訴 字第 6 號刑事判決,110,2021,刑智上重訴,6,刑事,判決,112.01.18,2023-01-18,違反營業秘密法等,,"IPCM,110,刑智上重訴,6,20230118,1"
818,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 民營訴 字第 10 號民事裁定,111,2022,民營訴,10,民事,裁定,112.01.09,2023-01-09,營業秘密損害賠償等（勞動）,,"IPCV,111,民營訴,10,20230109,2"
819,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 民營抗 字第 10 號民事裁定,111,2022,民營抗,10,民事,裁定,112.01.09,2023-01-09,營業秘密限制閱覽,,"IPCV,111,民營抗,10,20230109,1"
820,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 民營訴 字第 13 號民事裁定,111,2022,民營訴,13,民事,裁定,112.01.07,2023-01-07,營業秘密排除侵害等（勞動）,,"IPCV,111,民營訴,13,20230107,1"
821,智慧財產及商業法院,IPC,智慧財產及商業法院 108 年度 民營訴 字第 8 號民事裁定,108,2019,民營訴,8,民事,裁定,112.01.03,2023-01-03,營業秘密排除侵害等,,"IPCV,108,民營訴,8,20230103,2"
822,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 刑智聲 字第 29 號刑事裁定,111,2022,刑智聲,29,刑事,裁定,111.12.30,2022-12-30,營業秘密限制閱覽,,"IPCM,111,刑智聲,29,20221230,1"
823,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 民營訴 字第 6 號民事判決,111,2022,民營訴,6,民事,判決,111.12.27,2022-12-27,營業秘密損害賠償,,"IPCV,111,民營訴,6,20221227,1"
824,智慧財產及商業法院,IPC,智慧財產及商業法院 107 年度 民營訴 字第 7 號民事裁定,107,2018,民營訴,7,民事,裁定,111.11.30,2022-11-30,營業秘密損害賠償等,,"IPCV,107,民營訴,7,20221130,4"
825,智慧財產及商業法院,IPC,智慧財產及商業法院 107 年度 民營訴 字第 8 號民事判決,107,2018,民營訴,8,民事,判決,111.11.30,2022-11-30,營業秘密損害賠償等,,"IPCV,107,民營訴,8,20221130,4"
826,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 刑智抗 字第 25 號刑事裁定,111,2022,刑智抗,25,刑事,裁定,111.11.24,2022-11-24,違反營業秘密法等,,"IPCM,111,刑智抗,25,20221124,1"
827,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 刑智抗 字第 22 號刑事裁定,111,2022,刑智抗,22,刑事,裁定,111.11.11,2022-11-11,違反營業秘密法,,"IPCM,111,刑智抗,22,20221111,1"
828,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 刑智抗 字第 22 號刑事裁定,111,2022,刑智抗,22,刑事,裁定,111.11.11,2022-11-11,違反營業秘密法,,"IPCM,111,刑智抗,22,20221111,2"
829,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 民營訴 字第 15 號民事裁定,111,2022,民營訴,15,民事,裁定,111.11.08,2022-11-08,營業秘密損害賠償等（勞動）,,"IPCV,111,民營訴,15,20221108,1"
830,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 民營訴 字第 8 號民事判決,111,2022,民營訴,8,民事,判決,111.11.08,2022-11-08,營業秘密損害賠償,,"IPCV,111,民營訴,8,20221108,1"
831,智慧財產及商業法院,IPC,智慧財產及商業法院 111 年度 民營上 字第 3 號民事判決,111,2022,民營上,3,民事,判決,111.11.03,2022-11-03,營業秘密損害賠償（勞動）,,"IPCV,111,民營上,3,20221103,1"
